Создан как новый массив данных;Образец 006 полученный BalashovM Дата пятница, апреля 21 2023
cm-1;A
4000,00;0,0549
3999,00;0,0549
3998,00;0,0549
3997,00;0,0549
3996,00;0,0549
3995,00;0,0549
3994,00;0,0549
3993,00;0,0549
3992,00;0,0549
3991,00;0,0549
3990,00;0,0549
3989,00;0,0549
3988,00;0,0549
3987,00;0,0549
3986,00;0,0549
3985,00;0,0549
3984,00;0,0549
3983,00;0,0549
3982,00;0,0549
3981,00;0,0549
3980,00;0,0549
3979,00;0,0548
3978,00;0,0548
3977,00;0,0549
3976,00;0,0549
3975,00;0,0549
3974,00;0,0549
3973,00;0,0550
3972,00;0,0550
3971,00;0,0550
3970,00;0,0549
3969,00;0,0549
3968,00;0,0549
3967,00;0,0549
3966,00;0,0549
3965,00;0,0549
3964,00;0,0549
3963,00;0,0549
3962,00;0,0549
3961,00;0,0549
3960,00;0,0548
3959,00;0,0548
3958,00;0,0549
3957,00;0,0549
3956,00;0,0549
3955,00;0,0549
3954,00;0,0549
3953,00;0,0549
3952,00;0,0549
3951,00;0,0550
3950,00;0,0550
3949,00;0,0550
3948,00;0,0550
3947,00;0,0550
3946,00;0,0550
3945,00;0,0549
3944,00;0,0549
3943,00;0,0549
3942,00;0,0549
3941,00;0,0549
3940,00;0,0549
3939,00;0,0549
3938,00;0,0549
3937,00;0,0549
3936,00;0,0549
3935,00;0,0549
3934,00;0,0550
3933,00;0,0550
3932,00;0,0550
3931,00;0,0550
3930,00;0,0550
3929,00;0,0550
3928,00;0,0549
3927,00;0,0549
3926,00;0,0549
3925,00;0,0548
3924,00;0,0548
3923,00;0,0548
3922,00;0,0549
3921,00;0,0549
3920,00;0,0549
3919,00;0,0549
3918,00;0,0549
3917,00;0,0549
3916,00;0,0549
3915,00;0,0549
3914,00;0,0549
3913,00;0,0549
3912,00;0,0548
3911,00;0,0548
3910,00;0,0548
3909,00;0,0548
3908,00;0,0548
3907,00;0,0549
3906,00;0,0549
3905,00;0,0549
3904,00;0,0549
3903,00;0,0550
3902,00;0,0551
3901,00;0,0551
3900,00;0,0552
3899,00;0,0551
3898,00;0,0550
3897,00;0,0550
3896,00;0,0549
3895,00;0,0549
3894,00;0,0549
3893,00;0,0549
3892,00;0,0548
3891,00;0,0548
3890,00;0,0548
3889,00;0,0549
3888,00;0,0550
3887,00;0,0550
3886,00;0,0551
3885,00;0,0550
3884,00;0,0550
3883,00;0,0551
3882,00;0,0551
3881,00;0,0550
3880,00;0,0549
3879,00;0,0548
3878,00;0,0548
3877,00;0,0549
3876,00;0,0549
3875,00;0,0549
3874,00;0,0549
3873,00;0,0549
3872,00;0,0549
3871,00;0,0549
3870,00;0,0549
3869,00;0,0548
3868,00;0,0549
3867,00;0,0550
3866,00;0,0551
3865,00;0,0551
3864,00;0,0551
3863,00;0,0550
3862,00;0,0550
3861,00;0,0550
3860,00;0,0549
3859,00;0,0549
3858,00;0,0549
3857,00;0,0549
3856,00;0,0550
3855,00;0,0550
3854,00;0,0550
3853,00;0,0550
3852,00;0,0550
3851,00;0,0550
3850,00;0,0550
3849,00;0,0550
3848,00;0,0549
3847,00;0,0548
3846,00;0,0548
3845,00;0,0547
3844,00;0,0547
3843,00;0,0547
3842,00;0,0547
3841,00;0,0548
3840,00;0,0549
3839,00;0,0549
3838,00;0,0549
3837,00;0,0549
3836,00;0,0549
3835,00;0,0548
3834,00;0,0548
3833,00;0,0548
3832,00;0,0547
3831,00;0,0547
3830,00;0,0547
3829,00;0,0547
3828,00;0,0547
3827,00;0,0547
3826,00;0,0547
3825,00;0,0547
3824,00;0,0547
3823,00;0,0547
3822,00;0,0547
3821,00;0,0547
3820,00;0,0546
3819,00;0,0547
3818,00;0,0547
3817,00;0,0548
3816,00;0,0548
3815,00;0,0547
3814,00;0,0547
3813,00;0,0547
3812,00;0,0547
3811,00;0,0546
3810,00;0,0546
3809,00;0,0546
3808,00;0,0546
3807,00;0,0546
3806,00;0,0546
3805,00;0,0547
3804,00;0,0547
3803,00;0,0548
3802,00;0,0547
3801,00;0,0547
3800,00;0,0547
3799,00;0,0547
3798,00;0,0547
3797,00;0,0547
3796,00;0,0546
3795,00;0,0546
3794,00;0,0546
3793,00;0,0546
3792,00;0,0545
3791,00;0,0545
3790,00;0,0545
3789,00;0,0545
3788,00;0,0545
3787,00;0,0544
3786,00;0,0544
3785,00;0,0544
3784,00;0,0544
3783,00;0,0544
3782,00;0,0544
3781,00;0,0545
3780,00;0,0545
3779,00;0,0546
3778,00;0,0546
3777,00;0,0546
3776,00;0,0546
3775,00;0,0545
3774,00;0,0544
3773,00;0,0544
3772,00;0,0544
3771,00;0,0544
3770,00;0,0544
3769,00;0,0544
3768,00;0,0544
3767,00;0,0545
3766,00;0,0545
3765,00;0,0545
3764,00;0,0545
3763,00;0,0545
3762,00;0,0545
3761,00;0,0545
3760,00;0,0545
3759,00;0,0544
3758,00;0,0544
3757,00;0,0543
3756,00;0,0543
3755,00;0,0543
3754,00;0,0542
3753,00;0,0542
3752,00;0,0543
3751,00;0,0543
3750,00;0,0544
3749,00;0,0545
3748,00;0,0545
3747,00;0,0546
3746,00;0,0546
3745,00;0,0546
3744,00;0,0546
3743,00;0,0546
3742,00;0,0546
3741,00;0,0545
3740,00;0,0545
3739,00;0,0544
3738,00;0,0544
3737,00;0,0544
3736,00;0,0544
3735,00;0,0544
3734,00;0,0544
3733,00;0,0545
3732,00;0,0544
3731,00;0,0543
3730,00;0,0542
3729,00;0,0542
3728,00;0,0541
3727,00;0,0541
3726,00;0,0541
3725,00;0,0541
3724,00;0,0541
3723,00;0,0541
3722,00;0,0541
3721,00;0,0541
3720,00;0,0541
3719,00;0,0540
3718,00;0,0540
3717,00;0,0540
3716,00;0,0540
3715,00;0,0540
3714,00;0,0540
3713,00;0,0540
3712,00;0,0540
3711,00;0,0540
3710,00;0,0541
3709,00;0,0542
3708,00;0,0542
3707,00;0,0541
3706,00;0,0541
3705,00;0,0540
3704,00;0,0540
3703,00;0,0540
3702,00;0,0540
3701,00;0,0540
3700,00;0,0540
3699,00;0,0540
3698,00;0,0540
3697,00;0,0540
3696,00;0,0539
3695,00;0,0539
3694,00;0,0539
3693,00;0,0539
3692,00;0,0538
3691,00;0,0538
3690,00;0,0538
3689,00;0,0539
3688,00;0,0540
3687,00;0,0540
3686,00;0,0540
3685,00;0,0540
3684,00;0,0540
3683,00;0,0539
3682,00;0,0538
3681,00;0,0538
3680,00;0,0537
3679,00;0,0537
3678,00;0,0537
3677,00;0,0538
3676,00;0,0539
3675,00;0,0539
3674,00;0,0540
3673,00;0,0542
3672,00;0,0542
3671,00;0,0542
3670,00;0,0541
3669,00;0,0541
3668,00;0,0541
3667,00;0,0540
3666,00;0,0540
3665,00;0,0539
3664,00;0,0539
3663,00;0,0538
3662,00;0,0538
3661,00;0,0538
3660,00;0,0538
3659,00;0,0539
3658,00;0,0539
3657,00;0,0539
3656,00;0,0539
3655,00;0,0538
3654,00;0,0538
3653,00;0,0539
3652,00;0,0539
3651,00;0,0539
3650,00;0,0539
3649,00;0,0540
3648,00;0,0540
3647,00;0,0541
3646,00;0,0541
3645,00;0,0541
3644,00;0,0541
3643,00;0,0540
3642,00;0,0540
3641,00;0,0539
3640,00;0,0538
3639,00;0,0538
3638,00;0,0537
3637,00;0,0537
3636,00;0,0537
3635,00;0,0537
3634,00;0,0537
3633,00;0,0537
3632,00;0,0537
3631,00;0,0538
3630,00;0,0539
3629,00;0,0539
3628,00;0,0539
3627,00;0,0539
3626,00;0,0540
3625,00;0,0540
3624,00;0,0539
3623,00;0,0539
3622,00;0,0539
3621,00;0,0539
3620,00;0,0539
3619,00;0,0538
3618,00;0,0539
3617,00;0,0539
3616,00;0,0539
3615,00;0,0540
3614,00;0,0540
3613,00;0,0540
3612,00;0,0540
3611,00;0,0540
3610,00;0,0540
3609,00;0,0540
3608,00;0,0540
3607,00;0,0540
3606,00;0,0539
3605,00;0,0539
3604,00;0,0539
3603,00;0,0539
3602,00;0,0539
3601,00;0,0538
3600,00;0,0538
3599,00;0,0538
3598,00;0,0538
3597,00;0,0538
3596,00;0,0539
3595,00;0,0539
3594,00;0,0539
3593,00;0,0538
3592,00;0,0538
3591,00;0,0538
3590,00;0,0539
3589,00;0,0540
3588,00;0,0540
3587,00;0,0540
3586,00;0,0540
3585,00;0,0541
3584,00;0,0541
3583,00;0,0541
3582,00;0,0540
3581,00;0,0540
3580,00;0,0539
3579,00;0,0539
3578,00;0,0539
3577,00;0,0539
3576,00;0,0539
3575,00;0,0539
3574,00;0,0539
3573,00;0,0540
3572,00;0,0540
3571,00;0,0540
3570,00;0,0540
3569,00;0,0540
3568,00;0,0541
3567,00;0,0541
3566,00;0,0542
3565,00;0,0542
3564,00;0,0542
3563,00;0,0542
3562,00;0,0541
3561,00;0,0541
3560,00;0,0540
3559,00;0,0539
3558,00;0,0539
3557,00;0,0539
3556,00;0,0539
3555,00;0,0540
3554,00;0,0540
3553,00;0,0541
3552,00;0,0541
3551,00;0,0541
3550,00;0,0541
3549,00;0,0541
3548,00;0,0541
3547,00;0,0541
3546,00;0,0541
3545,00;0,0541
3544,00;0,0541
3543,00;0,0541
3542,00;0,0541
3541,00;0,0541
3540,00;0,0541
3539,00;0,0541
3538,00;0,0541
3537,00;0,0541
3536,00;0,0541
3535,00;0,0541
3534,00;0,0541
3533,00;0,0541
3532,00;0,0541
3531,00;0,0541
3530,00;0,0541
3529,00;0,0541
3528,00;0,0541
3527,00;0,0541
3526,00;0,0541
3525,00;0,0541
3524,00;0,0542
3523,00;0,0542
3522,00;0,0542
3521,00;0,0542
3520,00;0,0542
3519,00;0,0542
3518,00;0,0542
3517,00;0,0542
3516,00;0,0542
3515,00;0,0541
3514,00;0,0541
3513,00;0,0541
3512,00;0,0541
3511,00;0,0541
3510,00;0,0541
3509,00;0,0541
3508,00;0,0541
3507,00;0,0541
3506,00;0,0541
3505,00;0,0542
3504,00;0,0542
3503,00;0,0542
3502,00;0,0542
3501,00;0,0542
3500,00;0,0542
3499,00;0,0542
3498,00;0,0542
3497,00;0,0543
3496,00;0,0543
3495,00;0,0543
3494,00;0,0543
3493,00;0,0542
3492,00;0,0542
3491,00;0,0542
3490,00;0,0542
3489,00;0,0541
3488,00;0,0541
3487,00;0,0542
3486,00;0,0542
3485,00;0,0542
3484,00;0,0542
3483,00;0,0542
3482,00;0,0542
3481,00;0,0542
3480,00;0,0543
3479,00;0,0543
3478,00;0,0543
3477,00;0,0542
3476,00;0,0542
3475,00;0,0542
3474,00;0,0542
3473,00;0,0542
3472,00;0,0542
3471,00;0,0542
3470,00;0,0542
3469,00;0,0542
3468,00;0,0542
3467,00;0,0543
3466,00;0,0543
3465,00;0,0543
3464,00;0,0543
3463,00;0,0543
3462,00;0,0543
3461,00;0,0543
3460,00;0,0543
3459,00;0,0543
3458,00;0,0543
3457,00;0,0543
3456,00;0,0543
3455,00;0,0543
3454,00;0,0543
3453,00;0,0543
3452,00;0,0543
3451,00;0,0543
3450,00;0,0543
3449,00;0,0543
3448,00;0,0543
3447,00;0,0542
3446,00;0,0542
3445,00;0,0542
3444,00;0,0543
3443,00;0,0543
3442,00;0,0543
3441,00;0,0543
3440,00;0,0543
3439,00;0,0543
3438,00;0,0542
3437,00;0,0542
3436,00;0,0542
3435,00;0,0542
3434,00;0,0542
3433,00;0,0543
3432,00;0,0543
3431,00;0,0543
3430,00;0,0543
3429,00;0,0543
3428,00;0,0543
3427,00;0,0543
3426,00;0,0543
3425,00;0,0543
3424,00;0,0543
3423,00;0,0543
3422,00;0,0543
3421,00;0,0543
3420,00;0,0543
3419,00;0,0543
3418,00;0,0543
3417,00;0,0543
3416,00;0,0543
3415,00;0,0543
3414,00;0,0543
3413,00;0,0543
3412,00;0,0543
3411,00;0,0543
3410,00;0,0543
3409,00;0,0543
3408,00;0,0543
3407,00;0,0543
3406,00;0,0543
3405,00;0,0543
3404,00;0,0543
3403,00;0,0543
3402,00;0,0543
3401,00;0,0543
3400,00;0,0543
3399,00;0,0543
3398,00;0,0543
3397,00;0,0543
3396,00;0,0543
3395,00;0,0543
3394,00;0,0543
3393,00;0,0543
3392,00;0,0543
3391,00;0,0543
3390,00;0,0543
3389,00;0,0543
3388,00;0,0543
3387,00;0,0543
3386,00;0,0543
3385,00;0,0543
3384,00;0,0543
3383,00;0,0543
3382,00;0,0543
3381,00;0,0543
3380,00;0,0543
3379,00;0,0542
3378,00;0,0542
3377,00;0,0542
3376,00;0,0542
3375,00;0,0542
3374,00;0,0542
3373,00;0,0542
3372,00;0,0542
3371,00;0,0542
3370,00;0,0542
3369,00;0,0543
3368,00;0,0543
3367,00;0,0543
3366,00;0,0543
3365,00;0,0543
3364,00;0,0543
3363,00;0,0543
3362,00;0,0543
3361,00;0,0543
3360,00;0,0543
3359,00;0,0543
3358,00;0,0543
3357,00;0,0543
3356,00;0,0542
3355,00;0,0542
3354,00;0,0543
3353,00;0,0543
3352,00;0,0543
3351,00;0,0543
3350,00;0,0542
3349,00;0,0542
3348,00;0,0542
3347,00;0,0543
3346,00;0,0543
3345,00;0,0543
3344,00;0,0542
3343,00;0,0542
3342,00;0,0542
3341,00;0,0542
3340,00;0,0543
3339,00;0,0543
3338,00;0,0543
3337,00;0,0543
3336,00;0,0543
3335,00;0,0542
3334,00;0,0542
3333,00;0,0542
3332,00;0,0542
3331,00;0,0541
3330,00;0,0541
3329,00;0,0542
3328,00;0,0542
3327,00;0,0542
3326,00;0,0542
3325,00;0,0542
3324,00;0,0542
3323,00;0,0542
3322,00;0,0542
3321,00;0,0541
3320,00;0,0541
3319,00;0,0540
3318,00;0,0540
3317,00;0,0540
3316,00;0,0540
3315,00;0,0541
3314,00;0,0541
3313,00;0,0541
3312,00;0,0541
3311,00;0,0541
3310,00;0,0542
3309,00;0,0542
3308,00;0,0542
3307,00;0,0542
3306,00;0,0542
3305,00;0,0542
3304,00;0,0542
3303,00;0,0542
3302,00;0,0542
3301,00;0,0542
3300,00;0,0542
3299,00;0,0542
3298,00;0,0541
3297,00;0,0541
3296,00;0,0541
3295,00;0,0541
3294,00;0,0541
3293,00;0,0541
3292,00;0,0541
3291,00;0,0541
3290,00;0,0541
3289,00;0,0541
3288,00;0,0541
3287,00;0,0541
3286,00;0,0541
3285,00;0,0540
3284,00;0,0541
3283,00;0,0541
3282,00;0,0541
3281,00;0,0541
3280,00;0,0540
3279,00;0,0540
3278,00;0,0540
3277,00;0,0540
3276,00;0,0540
3275,00;0,0541
3274,00;0,0541
3273,00;0,0541
3272,00;0,0541
3271,00;0,0541
3270,00;0,0541
3269,00;0,0540
3268,00;0,0540
3267,00;0,0540
3266,00;0,0540
3265,00;0,0540
3264,00;0,0539
3263,00;0,0539
3262,00;0,0539
3261,00;0,0539
3260,00;0,0539
3259,00;0,0539
3258,00;0,0539
3257,00;0,0539
3256,00;0,0540
3255,00;0,0540
3254,00;0,0539
3253,00;0,0539
3252,00;0,0539
3251,00;0,0539
3250,00;0,0539
3249,00;0,0539
3248,00;0,0539
3247,00;0,0538
3246,00;0,0538
3245,00;0,0539
3244,00;0,0539
3243,00;0,0539
3242,00;0,0539
3241,00;0,0539
3240,00;0,0539
3239,00;0,0539
3238,00;0,0539
3237,00;0,0538
3236,00;0,0538
3235,00;0,0538
3234,00;0,0537
3233,00;0,0537
3232,00;0,0537
3231,00;0,0537
3230,00;0,0537
3229,00;0,0537
3228,00;0,0537
3227,00;0,0538
3226,00;0,0538
3225,00;0,0538
3224,00;0,0538
3223,00;0,0538
3222,00;0,0538
3221,00;0,0538
3220,00;0,0538
3219,00;0,0538
3218,00;0,0538
3217,00;0,0538
3216,00;0,0537
3215,00;0,0537
3214,00;0,0537
3213,00;0,0537
3212,00;0,0536
3211,00;0,0536
3210,00;0,0536
3209,00;0,0536
3208,00;0,0536
3207,00;0,0537
3206,00;0,0537
3205,00;0,0537
3204,00;0,0537
3203,00;0,0536
3202,00;0,0536
3201,00;0,0537
3200,00;0,0537
3199,00;0,0537
3198,00;0,0537
3197,00;0,0537
3196,00;0,0536
3195,00;0,0536
3194,00;0,0536
3193,00;0,0536
3192,00;0,0536
3191,00;0,0536
3190,00;0,0536
3189,00;0,0536
3188,00;0,0536
3187,00;0,0536
3186,00;0,0535
3185,00;0,0535
3184,00;0,0535
3183,00;0,0535
3182,00;0,0535
3181,00;0,0536
3180,00;0,0536
3179,00;0,0536
3178,00;0,0536
3177,00;0,0536
3176,00;0,0536
3175,00;0,0535
3174,00;0,0535
3173,00;0,0535
3172,00;0,0535
3171,00;0,0535
3170,00;0,0535
3169,00;0,0535
3168,00;0,0535
3167,00;0,0535
3166,00;0,0535
3165,00;0,0535
3164,00;0,0535
3163,00;0,0535
3162,00;0,0535
3161,00;0,0534
3160,00;0,0534
3159,00;0,0534
3158,00;0,0534
3157,00;0,0534
3156,00;0,0534
3155,00;0,0534
3154,00;0,0534
3153,00;0,0534
3152,00;0,0534
3151,00;0,0534
3150,00;0,0534
3149,00;0,0534
3148,00;0,0534
3147,00;0,0534
3146,00;0,0534
3145,00;0,0534
3144,00;0,0534
3143,00;0,0534
3142,00;0,0534
3141,00;0,0534
3140,00;0,0534
3139,00;0,0534
3138,00;0,0534
3137,00;0,0533
3136,00;0,0533
3135,00;0,0533
3134,00;0,0533
3133,00;0,0533
3132,00;0,0533
3131,00;0,0533
3130,00;0,0533
3129,00;0,0533
3128,00;0,0533
3127,00;0,0533
3126,00;0,0533
3125,00;0,0533
3124,00;0,0532
3123,00;0,0532
3122,00;0,0532
3121,00;0,0532
3120,00;0,0532
3119,00;0,0533
3118,00;0,0533
3117,00;0,0533
3116,00;0,0533
3115,00;0,0533
3114,00;0,0533
3113,00;0,0533
3112,00;0,0533
3111,00;0,0532
3110,00;0,0532
3109,00;0,0532
3108,00;0,0532
3107,00;0,0532
3106,00;0,0532
3105,00;0,0532
3104,00;0,0532
3103,00;0,0532
3102,00;0,0532
3101,00;0,0532
3100,00;0,0532
3099,00;0,0532
3098,00;0,0531
3097,00;0,0531
3096,00;0,0532
3095,00;0,0532
3094,00;0,0532
3093,00;0,0532
3092,00;0,0532
3091,00;0,0532
3090,00;0,0532
3089,00;0,0532
3088,00;0,0532
3087,00;0,0532
3086,00;0,0532
3085,00;0,0532
3084,00;0,0531
3083,00;0,0531
3082,00;0,0531
3081,00;0,0531
3080,00;0,0531
3079,00;0,0531
3078,00;0,0532
3077,00;0,0532
3076,00;0,0532
3075,00;0,0532
3074,00;0,0532
3073,00;0,0532
3072,00;0,0532
3071,00;0,0532
3070,00;0,0532
3069,00;0,0531
3068,00;0,0531
3067,00;0,0531
3066,00;0,0531
3065,00;0,0531
3064,00;0,0531
3063,00;0,0531
3062,00;0,0531
3061,00;0,0531
3060,00;0,0531
3059,00;0,0531
3058,00;0,0531
3057,00;0,0531
3056,00;0,0531
3055,00;0,0531
3054,00;0,0531
3053,00;0,0530
3052,00;0,0530
3051,00;0,0530
3050,00;0,0530
3049,00;0,0530
3048,00;0,0530
3047,00;0,0530
3046,00;0,0530
3045,00;0,0529
3044,00;0,0529
3043,00;0,0529
3042,00;0,0530
3041,00;0,0530
3040,00;0,0530
3039,00;0,0530
3038,00;0,0530
3037,00;0,0530
3036,00;0,0530
3035,00;0,0530
3034,00;0,0530
3033,00;0,0531
3032,00;0,0531
3031,00;0,0531
3030,00;0,0531
3029,00;0,0530
3028,00;0,0530
3027,00;0,0529
3026,00;0,0529
3025,00;0,0529
3024,00;0,0529
3023,00;0,0529
3022,00;0,0529
3021,00;0,0529
3020,00;0,0529
3019,00;0,0529
3018,00;0,0529
3017,00;0,0529
3016,00;0,0529
3015,00;0,0529
3014,00;0,0529
3013,00;0,0529
3012,00;0,0529
3011,00;0,0529
3010,00;0,0529
3009,00;0,0529
3008,00;0,0529
3007,00;0,0529
3006,00;0,0529
3005,00;0,0529
3004,00;0,0529
3003,00;0,0529
3002,00;0,0528
3001,00;0,0528
3000,00;0,0528
2999,00;0,0528
2998,00;0,0528
2997,00;0,0528
2996,00;0,0528
2995,00;0,0528
2994,00;0,0528
2993,00;0,0528
2992,00;0,0528
2991,00;0,0528
2990,00;0,0528
2989,00;0,0528
2988,00;0,0528
2987,00;0,0528
2986,00;0,0528
2985,00;0,0528
2984,00;0,0528
2983,00;0,0527
2982,00;0,0527
2981,00;0,0527
2980,00;0,0527
2979,00;0,0527
2978,00;0,0527
2977,00;0,0527
2976,00;0,0527
2975,00;0,0527
2974,00;0,0527
2973,00;0,0527
2972,00;0,0527
2971,00;0,0527
2970,00;0,0527
2969,00;0,0526
2968,00;0,0526
2967,00;0,0526
2966,00;0,0526
2965,00;0,0526
2964,00;0,0525
2963,00;0,0525
2962,00;0,0525
2961,00;0,0525
2960,00;0,0526
2959,00;0,0526
2958,00;0,0526
2957,00;0,0526
2956,00;0,0526
2955,00;0,0526
2954,00;0,0526
2953,00;0,0526
2952,00;0,0526
2951,00;0,0526
2950,00;0,0526
2949,00;0,0525
2948,00;0,0525
2947,00;0,0525
2946,00;0,0525
2945,00;0,0525
2944,00;0,0525
2943,00;0,0525
2942,00;0,0525
2941,00;0,0525
2940,00;0,0525
2939,00;0,0524
2938,00;0,0524
2937,00;0,0524
2936,00;0,0524
2935,00;0,0524
2934,00;0,0524
2933,00;0,0523
2932,00;0,0523
2931,00;0,0523
2930,00;0,0523
2929,00;0,0523
2928,00;0,0523
2927,00;0,0523
2926,00;0,0523
2925,00;0,0523
2924,00;0,0523
2923,00;0,0523
2922,00;0,0524
2921,00;0,0524
2920,00;0,0524
2919,00;0,0524
2918,00;0,0525
2917,00;0,0525
2916,00;0,0524
2915,00;0,0524
2914,00;0,0524
2913,00;0,0525
2912,00;0,0525
2911,00;0,0525
2910,00;0,0525
2909,00;0,0525
2908,00;0,0525
2907,00;0,0525
2906,00;0,0525
2905,00;0,0525
2904,00;0,0525
2903,00;0,0525
2902,00;0,0525
2901,00;0,0525
2900,00;0,0525
2899,00;0,0525
2898,00;0,0525
2897,00;0,0525
2896,00;0,0525
2895,00;0,0525
2894,00;0,0525
2893,00;0,0525
2892,00;0,0525
2891,00;0,0526
2890,00;0,0526
2889,00;0,0526
2888,00;0,0526
2887,00;0,0525
2886,00;0,0525
2885,00;0,0525
2884,00;0,0525
2883,00;0,0525
2882,00;0,0525
2881,00;0,0525
2880,00;0,0525
2879,00;0,0525
2878,00;0,0524
2877,00;0,0524
2876,00;0,0524
2875,00;0,0524
2874,00;0,0523
2873,00;0,0523
2872,00;0,0523
2871,00;0,0523
2870,00;0,0523
2869,00;0,0523
2868,00;0,0523
2867,00;0,0523
2866,00;0,0523
2865,00;0,0524
2864,00;0,0523
2863,00;0,0523
2862,00;0,0523
2861,00;0,0523
2860,00;0,0522
2859,00;0,0522
2858,00;0,0522
2857,00;0,0522
2856,00;0,0522
2855,00;0,0522
2854,00;0,0523
2853,00;0,0523
2852,00;0,0523
2851,00;0,0523
2850,00;0,0523
2849,00;0,0523
2848,00;0,0523
2847,00;0,0523
2846,00;0,0523
2845,00;0,0523
2844,00;0,0523
2843,00;0,0523
2842,00;0,0523
2841,00;0,0523
2840,00;0,0523
2839,00;0,0523
2838,00;0,0523
2837,00;0,0523
2836,00;0,0523
2835,00;0,0523
2834,00;0,0523
2833,00;0,0523
2832,00;0,0523
2831,00;0,0522
2830,00;0,0522
2829,00;0,0523
2828,00;0,0523
2827,00;0,0523
2826,00;0,0522
2825,00;0,0522
2824,00;0,0522
2823,00;0,0522
2822,00;0,0522
2821,00;0,0522
2820,00;0,0522
2819,00;0,0522
