Создан как новый массив данных;Образец 007 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
4000,00;0,0067
3999,00;0,0067
3998,00;0,0067
3997,00;0,0067
3996,00;0,0067
3995,00;0,0067
3994,00;0,0067
3993,00;0,0067
3992,00;0,0067
3991,00;0,0067
3990,00;0,0067
3989,00;0,0067
3988,00;0,0067
3987,00;0,0067
3986,00;0,0067
3985,00;0,0067
3984,00;0,0067
3983,00;0,0068
3982,00;0,0068
3981,00;0,0068
3980,00;0,0068
3979,00;0,0068
3978,00;0,0068
3977,00;0,0068
3976,00;0,0068
3975,00;0,0067
3974,00;0,0068
3973,00;0,0068
3972,00;0,0068
3971,00;0,0068
3970,00;0,0068
3969,00;0,0068
3968,00;0,0068
3967,00;0,0068
3966,00;0,0068
3965,00;0,0068
3964,00;0,0068
3963,00;0,0068
3962,00;0,0068
3961,00;0,0068
3960,00;0,0068
3959,00;0,0068
3958,00;0,0068
3957,00;0,0068
3956,00;0,0068
3955,00;0,0068
3954,00;0,0068
3953,00;0,0068
3952,00;0,0068
3951,00;0,0068
3950,00;0,0068
3949,00;0,0068
3948,00;0,0068
3947,00;0,0068
3946,00;0,0068
3945,00;0,0068
3944,00;0,0068
3943,00;0,0068
3942,00;0,0068
3941,00;0,0068
3940,00;0,0068
3939,00;0,0068
3938,00;0,0068
3937,00;0,0068
3936,00;0,0068
3935,00;0,0068
3934,00;0,0068
3933,00;0,0068
3932,00;0,0068
3931,00;0,0068
3930,00;0,0068
3929,00;0,0068
3928,00;0,0068
3927,00;0,0068
3926,00;0,0068
3925,00;0,0068
3924,00;0,0068
3923,00;0,0068
3922,00;0,0068
3921,00;0,0068
3920,00;0,0068
3919,00;0,0068
3918,00;0,0068
3917,00;0,0068
3916,00;0,0068
3915,00;0,0068
3914,00;0,0068
3913,00;0,0068
3912,00;0,0068
3911,00;0,0068
3910,00;0,0068
3909,00;0,0068
3908,00;0,0068
3907,00;0,0068
3906,00;0,0068
3905,00;0,0068
3904,00;0,0068
3903,00;0,0068
3902,00;0,0068
3901,00;0,0068
3900,00;0,0068
3899,00;0,0068
3898,00;0,0068
3897,00;0,0068
3896,00;0,0068
3895,00;0,0068
3894,00;0,0068
3893,00;0,0068
3892,00;0,0068
3891,00;0,0068
3890,00;0,0068
3889,00;0,0068
3888,00;0,0068
3887,00;0,0068
3886,00;0,0068
3885,00;0,0068
3884,00;0,0068
3883,00;0,0068
3882,00;0,0068
3881,00;0,0068
3880,00;0,0068
3879,00;0,0068
3878,00;0,0068
3877,00;0,0068
3876,00;0,0068
3875,00;0,0068
3874,00;0,0068
3873,00;0,0068
3872,00;0,0068
3871,00;0,0068
3870,00;0,0068
3869,00;0,0068
3868,00;0,0068
3867,00;0,0068
3866,00;0,0068
3865,00;0,0068
3864,00;0,0068
3863,00;0,0068
3862,00;0,0068
3861,00;0,0068
3860,00;0,0067
3859,00;0,0067
3858,00;0,0067
3857,00;0,0067
3856,00;0,0067
3855,00;0,0067
3854,00;0,0067
3853,00;0,0067
3852,00;0,0067
3851,00;0,0067
3850,00;0,0067
3849,00;0,0067
3848,00;0,0067
3847,00;0,0067
3846,00;0,0067
3845,00;0,0067
3844,00;0,0067
3843,00;0,0067
3842,00;0,0067
3841,00;0,0067
3840,00;0,0067
3839,00;0,0067
3838,00;0,0067
3837,00;0,0067
3836,00;0,0067
3835,00;0,0068
3834,00;0,0067
3833,00;0,0067
3832,00;0,0067
3831,00;0,0067
3830,00;0,0067
3829,00;0,0068
3828,00;0,0068
3827,00;0,0067
3826,00;0,0067
3825,00;0,0068
3824,00;0,0068
3823,00;0,0068
3822,00;0,0068
3821,00;0,0068
3820,00;0,0068
3819,00;0,0068
3818,00;0,0068
3817,00;0,0068
3816,00;0,0068
3815,00;0,0068
3814,00;0,0068
3813,00;0,0068
3812,00;0,0068
3811,00;0,0068
3810,00;0,0068
3809,00;0,0068
3808,00;0,0068
3807,00;0,0068
3806,00;0,0068
3805,00;0,0068
3804,00;0,0068
3803,00;0,0067
3802,00;0,0067
3801,00;0,0067
3800,00;0,0067
3799,00;0,0068
3798,00;0,0068
3797,00;0,0068
3796,00;0,0068
3795,00;0,0068
3794,00;0,0068
3793,00;0,0068
3792,00;0,0068
3791,00;0,0068
3790,00;0,0068
3789,00;0,0068
3788,00;0,0068
3787,00;0,0068
3786,00;0,0068
3785,00;0,0068
3784,00;0,0068
3783,00;0,0068
3782,00;0,0068
3781,00;0,0068
3780,00;0,0068
3779,00;0,0068
3778,00;0,0068
3777,00;0,0068
3776,00;0,0068
3775,00;0,0068
3774,00;0,0068
3773,00;0,0068
3772,00;0,0068
3771,00;0,0068
3770,00;0,0068
3769,00;0,0068
3768,00;0,0068
3767,00;0,0068
3766,00;0,0068
3765,00;0,0068
3764,00;0,0068
3763,00;0,0068
3762,00;0,0068
3761,00;0,0068
3760,00;0,0068
3759,00;0,0068
3758,00;0,0068
3757,00;0,0068
3756,00;0,0067
3755,00;0,0067
3754,00;0,0067
3753,00;0,0067
3752,00;0,0067
3751,00;0,0067
3750,00;0,0067
3749,00;0,0067
3748,00;0,0067
3747,00;0,0067
3746,00;0,0067
3745,00;0,0067
3744,00;0,0067
3743,00;0,0067
3742,00;0,0067
3741,00;0,0067
3740,00;0,0067
3739,00;0,0067
3738,00;0,0067
3737,00;0,0067
3736,00;0,0067
3735,00;0,0067
3734,00;0,0067
3733,00;0,0067
3732,00;0,0067
3731,00;0,0067
3730,00;0,0067
3729,00;0,0067
3728,00;0,0067
3727,00;0,0067
3726,00;0,0067
3725,00;0,0067
3724,00;0,0067
3723,00;0,0067
3722,00;0,0067
3721,00;0,0067
3720,00;0,0067
3719,00;0,0067
3718,00;0,0067
3717,00;0,0067
3716,00;0,0067
3715,00;0,0067
3714,00;0,0067
3713,00;0,0067
3712,00;0,0067
3711,00;0,0067
3710,00;0,0067
3709,00;0,0067
3708,00;0,0067
3707,00;0,0067
3706,00;0,0067
3705,00;0,0067
3704,00;0,0067
3703,00;0,0067
3702,00;0,0067
3701,00;0,0067
3700,00;0,0067
3699,00;0,0067
3698,00;0,0067
3697,00;0,0067
3696,00;0,0067
3695,00;0,0067
3694,00;0,0067
3693,00;0,0067
3692,00;0,0067
3691,00;0,0067
3690,00;0,0068
3689,00;0,0068
3688,00;0,0067
3687,00;0,0067
3686,00;0,0067
3685,00;0,0067
3684,00;0,0067
3683,00;0,0068
3682,00;0,0068
3681,00;0,0068
3680,00;0,0068
3679,00;0,0068
3678,00;0,0068
3677,00;0,0067
3676,00;0,0068
3675,00;0,0068
3674,00;0,0068
3673,00;0,0068
3672,00;0,0068
3671,00;0,0068
3670,00;0,0069
3669,00;0,0069
3668,00;0,0069
3667,00;0,0069
3666,00;0,0070
3665,00;0,0070
3664,00;0,0070
3663,00;0,0071
3662,00;0,0072
3661,00;0,0072
3660,00;0,0072
3659,00;0,0073
3658,00;0,0073
3657,00;0,0073
3656,00;0,0073
3655,00;0,0073
3654,00;0,0074
3653,00;0,0074
3652,00;0,0074
3651,00;0,0074
3650,00;0,0075
3649,00;0,0075
3648,00;0,0076
3647,00;0,0076
3646,00;0,0077
3645,00;0,0078
3644,00;0,0079
3643,00;0,0080
3642,00;0,0080
3641,00;0,0081
3640,00;0,0082
3639,00;0,0083
3638,00;0,0084
3637,00;0,0085
3636,00;0,0085
3635,00;0,0086
3634,00;0,0086
3633,00;0,0087
3632,00;0,0087
3631,00;0,0087
3630,00;0,0088
3629,00;0,0088
3628,00;0,0089
3627,00;0,0090
3626,00;0,0091
3625,00;0,0092
3624,00;0,0093
3623,00;0,0094
3622,00;0,0095
3621,00;0,0096
3620,00;0,0096
3619,00;0,0096
3618,00;0,0097
3617,00;0,0098
3616,00;0,0099
3615,00;0,0101
3614,00;0,0102
3613,00;0,0103
3612,00;0,0104
3611,00;0,0105
3610,00;0,0107
3609,00;0,0108
3608,00;0,0109
3607,00;0,0111
3606,00;0,0112
3605,00;0,0114
3604,00;0,0116
3603,00;0,0117
3602,00;0,0119
3601,00;0,0121
3600,00;0,0123
3599,00;0,0125
3598,00;0,0127
3597,00;0,0129
3596,00;0,0131
3595,00;0,0133
3594,00;0,0135
3593,00;0,0138
3592,00;0,0140
3591,00;0,0142
3590,00;0,0145
3589,00;0,0148
3588,00;0,0150
3587,00;0,0152
3586,00;0,0155
3585,00;0,0158
3584,00;0,0162
3583,00;0,0166
3582,00;0,0170
3581,00;0,0173
3580,00;0,0177
3579,00;0,0181
3578,00;0,0185
3577,00;0,0189
3576,00;0,0194
3575,00;0,0198
3574,00;0,0203
3573,00;0,0207
3572,00;0,0212
3571,00;0,0217
3570,00;0,0222
3569,00;0,0227
3568,00;0,0231
3567,00;0,0236
3566,00;0,0240
3565,00;0,0245
3564,00;0,0250
3563,00;0,0255
3562,00;0,0259
3561,00;0,0264
3560,00;0,0268
3559,00;0,0271
3558,00;0,0274
3557,00;0,0277
3556,00;0,0280
3555,00;0,0283
3554,00;0,0286
3553,00;0,0289
3552,00;0,0291
3551,00;0,0293
3550,00;0,0295
3549,00;0,0297
3548,00;0,0298
3547,00;0,0300
3546,00;0,0301
3545,00;0,0301
3544,00;0,0303
3543,00;0,0304
3542,00;0,0305
3541,00;0,0306
3540,00;0,0307
3539,00;0,0308
3538,00;0,0308
3537,00;0,0308
3536,00;0,0308
3535,00;0,0308
3534,00;0,0308
3533,00;0,0308
3532,00;0,0308
3531,00;0,0308
3530,00;0,0308
3529,00;0,0308
3528,00;0,0307
3527,00;0,0306
3526,00;0,0305
3525,00;0,0304
3524,00;0,0303
3523,00;0,0302
3522,00;0,0301
3521,00;0,0300
3520,00;0,0300
3519,00;0,0298
3518,00;0,0297
3517,00;0,0296
3516,00;0,0295
3515,00;0,0293
3514,00;0,0293
3513,00;0,0292
3512,00;0,0291
3511,00;0,0291
3510,00;0,0290
3509,00;0,0290
3508,00;0,0289
3507,00;0,0289
3506,00;0,0290
3505,00;0,0290
3504,00;0,0290
3503,00;0,0290
3502,00;0,0290
3501,00;0,0291
3500,00;0,0291
3499,00;0,0292
3498,00;0,0293
3497,00;0,0294
3496,00;0,0295
3495,00;0,0295
3494,00;0,0296
3493,00;0,0296
3492,00;0,0297
3491,00;0,0297
3490,00;0,0297
3489,00;0,0298
3488,00;0,0298
3487,00;0,0298
3486,00;0,0298
3485,00;0,0298
3484,00;0,0298
3483,00;0,0297
3482,00;0,0296
3481,00;0,0295
3480,00;0,0294
3479,00;0,0294
3478,00;0,0293
3477,00;0,0293
3476,00;0,0292
3475,00;0,0292
3474,00;0,0291
3473,00;0,0290
3472,00;0,0289
3471,00;0,0288
3470,00;0,0288
3469,00;0,0287
3468,00;0,0287
3467,00;0,0287
3466,00;0,0287
3465,00;0,0287
3464,00;0,0287
3463,00;0,0287
3462,00;0,0288
3461,00;0,0289
3460,00;0,0290
3459,00;0,0291
3458,00;0,0292
3457,00;0,0293
3456,00;0,0294
3455,00;0,0294
3454,00;0,0295
3453,00;0,0296
3452,00;0,0296
3451,00;0,0297
3450,00;0,0297
3449,00;0,0297
3448,00;0,0297
3447,00;0,0297
3446,00;0,0296
3445,00;0,0296
3444,00;0,0295
3443,00;0,0295
3442,00;0,0293
3441,00;0,0292
3440,00;0,0291
3439,00;0,0290
3438,00;0,0289
3437,00;0,0288
3436,00;0,0287
3435,00;0,0286
3434,00;0,0286
3433,00;0,0285
3432,00;0,0284
3431,00;0,0284
3430,00;0,0284
3429,00;0,0284
3428,00;0,0284
3427,00;0,0284
3426,00;0,0284
3425,00;0,0284
3424,00;0,0284
3423,00;0,0284
3422,00;0,0284
3421,00;0,0284
3420,00;0,0285
3419,00;0,0285
3418,00;0,0284
3417,00;0,0284
3416,00;0,0284
3415,00;0,0284
3414,00;0,0284
3413,00;0,0284
3412,00;0,0284
3411,00;0,0284
3410,00;0,0284
3409,00;0,0285
3408,00;0,0285
3407,00;0,0285
3406,00;0,0285
3405,00;0,0285
3404,00;0,0285
3403,00;0,0284
3402,00;0,0284
3401,00;0,0284
3400,00;0,0285
3399,00;0,0286
3398,00;0,0286
3397,00;0,0287
3396,00;0,0287
3395,00;0,0287
3394,00;0,0287
3393,00;0,0287
3392,00;0,0288
3391,00;0,0288
3390,00;0,0289
3389,00;0,0289
3388,00;0,0290
3387,00;0,0290
3386,00;0,0290
3385,00;0,0290
3384,00;0,0290
3383,00;0,0290
3382,00;0,0290
3381,00;0,0291
3380,00;0,0291
3379,00;0,0291
3378,00;0,0291
3377,00;0,0291
3376,00;0,0292
3375,00;0,0292
3374,00;0,0292
3373,00;0,0292
3372,00;0,0292
3371,00;0,0292
3370,00;0,0292
3369,00;0,0292
3368,00;0,0293
3367,00;0,0293
3366,00;0,0294
3365,00;0,0294
3364,00;0,0294
3363,00;0,0295
3362,00;0,0295
3361,00;0,0295
3360,00;0,0295
3359,00;0,0295
3358,00;0,0296
3357,00;0,0296
3356,00;0,0296
3355,00;0,0296
3354,00;0,0296
3353,00;0,0296
3352,00;0,0296
3351,00;0,0297
3350,00;0,0297
3349,00;0,0297
3348,00;0,0298
3347,00;0,0298
3346,00;0,0298
3345,00;0,0298
3344,00;0,0298
3343,00;0,0298
3342,00;0,0298
3341,00;0,0298
3340,00;0,0298
3339,00;0,0298
3338,00;0,0299
3337,00;0,0299
3336,00;0,0300
3335,00;0,0300
3334,00;0,0301
3333,00;0,0301
3332,00;0,0301
3331,00;0,0301
3330,00;0,0301
3329,00;0,0301
3328,00;0,0301
3327,00;0,0301
3326,00;0,0301
3325,00;0,0302
3324,00;0,0302
3323,00;0,0302
3322,00;0,0302
3321,00;0,0303
3320,00;0,0303
3319,00;0,0303
3318,00;0,0303
3317,00;0,0303
3316,00;0,0303
3315,00;0,0303
3314,00;0,0303
3313,00;0,0303
3312,00;0,0303
3311,00;0,0302
3310,00;0,0302
3309,00;0,0301
3308,00;0,0301
3307,00;0,0301
3306,00;0,0301
3305,00;0,0302
3304,00;0,0303
3303,00;0,0304
3302,00;0,0304
3301,00;0,0305
3300,00;0,0305
3299,00;0,0305
3298,00;0,0304
3297,00;0,0304
3296,00;0,0304
3295,00;0,0304
3294,00;0,0304
3293,00;0,0304
3292,00;0,0305
3291,00;0,0305
3290,00;0,0306
3289,00;0,0306
3288,00;0,0307
3287,00;0,0307
3286,00;0,0307
3285,00;0,0307
3284,00;0,0307
3283,00;0,0307
3282,00;0,0308
3281,00;0,0308
3280,00;0,0308
3279,00;0,0308
3278,00;0,0308
3277,00;0,0308
3276,00;0,0307
3275,00;0,0307
3274,00;0,0307
3273,00;0,0307
3272,00;0,0307
3271,00;0,0308
3270,00;0,0308
3269,00;0,0309
3268,00;0,0310
3267,00;0,0310
3266,00;0,0310
3265,00;0,0311
3264,00;0,0311
3263,00;0,0311
3262,00;0,0312
3261,00;0,0312
3260,00;0,0312
3259,00;0,0312
3258,00;0,0312
3257,00;0,0312
3256,00;0,0313
3255,00;0,0313
3254,00;0,0313
3253,00;0,0313
3252,00;0,0314
3251,00;0,0314
3250,00;0,0314
3249,00;0,0314
3248,00;0,0314
3247,00;0,0314
3246,00;0,0315
3245,00;0,0315
3244,00;0,0316
3243,00;0,0316
3242,00;0,0316
3241,00;0,0316
3240,00;0,0316
3239,00;0,0316
3238,00;0,0317
3237,00;0,0316
3236,00;0,0316
3235,00;0,0316
3234,00;0,0316
3233,00;0,0316
3232,00;0,0317
3231,00;0,0317
3230,00;0,0317
3229,00;0,0318
3228,00;0,0318
3227,00;0,0318
3226,00;0,0318
3225,00;0,0318
3224,00;0,0318
3223,00;0,0318
3222,00;0,0318
3221,00;0,0318
3220,00;0,0318
3219,00;0,0318
3218,00;0,0318
3217,00;0,0318
3216,00;0,0318
3215,00;0,0318
3214,00;0,0318
3213,00;0,0318
3212,00;0,0318
3211,00;0,0318
3210,00;0,0318
3209,00;0,0318
3208,00;0,0318
3207,00;0,0318
3206,00;0,0317
3205,00;0,0317
3204,00;0,0317
3203,00;0,0317
3202,00;0,0317
3201,00;0,0317
3200,00;0,0316
3199,00;0,0317
3198,00;0,0317
3197,00;0,0317
3196,00;0,0316
3195,00;0,0316
3194,00;0,0316
3193,00;0,0315
3192,00;0,0315
3191,00;0,0314
3190,00;0,0314
3189,00;0,0314
3188,00;0,0314
3187,00;0,0314
3186,00;0,0314
3185,00;0,0313
3184,00;0,0313
3183,00;0,0312
3182,00;0,0312
3181,00;0,0312
3180,00;0,0312
3179,00;0,0312
3178,00;0,0312
3177,00;0,0311
3176,00;0,0311
3175,00;0,0311
3174,00;0,0311
3173,00;0,0311
3172,00;0,0310
3171,00;0,0310
3170,00;0,0310
3169,00;0,0310
3168,00;0,0309
3167,00;0,0309
3166,00;0,0309
3165,00;0,0309
3164,00;0,0309
3163,00;0,0309
3162,00;0,0309
3161,00;0,0309
3160,00;0,0308
3159,00;0,0308
3158,00;0,0308
3157,00;0,0307
3156,00;0,0307
3155,00;0,0307
3154,00;0,0306
3153,00;0,0306
3152,00;0,0306
3151,00;0,0306
3150,00;0,0306
3149,00;0,0306
3148,00;0,0306
3147,00;0,0306
3146,00;0,0306
3145,00;0,0306
3144,00;0,0306
3143,00;0,0305
3142,00;0,0305
3141,00;0,0305
3140,00;0,0305
3139,00;0,0305
3138,00;0,0305
3137,00;0,0305
3136,00;0,0305
3135,00;0,0305
3134,00;0,0305
3133,00;0,0305
3132,00;0,0304
3131,00;0,0304
3130,00;0,0304
3129,00;0,0304
3128,00;0,0304
3127,00;0,0304
3126,00;0,0304
3125,00;0,0304
3124,00;0,0304
3123,00;0,0304
3122,00;0,0303
3121,00;0,0303
3120,00;0,0303
3119,00;0,0303
3118,00;0,0303
3117,00;0,0302
3116,00;0,0303
3115,00;0,0303
3114,00;0,0303
3113,00;0,0303
3112,00;0,0303
3111,00;0,0302
3110,00;0,0302
3109,00;0,0302
3108,00;0,0302
3107,00;0,0302
3106,00;0,0302
3105,00;0,0302
3104,00;0,0302
3103,00;0,0302
3102,00;0,0302
3101,00;0,0302
3100,00;0,0302
3099,00;0,0302
3098,00;0,0302
3097,00;0,0302
3096,00;0,0302
3095,00;0,0301
3094,00;0,0301
3093,00;0,0301
3092,00;0,0301
3091,00;0,0300
3090,00;0,0300
3089,00;0,0300
3088,00;0,0300
3087,00;0,0300
3086,00;0,0299
3085,00;0,0299
3084,00;0,0299
3083,00;0,0299
3082,00;0,0298
3081,00;0,0298
3080,00;0,0298
3079,00;0,0298
3078,00;0,0298
3077,00;0,0298
3076,00;0,0298
3075,00;0,0298
3074,00;0,0298
3073,00;0,0298
3072,00;0,0297
3071,00;0,0297
3070,00;0,0297
3069,00;0,0296
3068,00;0,0296
3067,00;0,0296
3066,00;0,0296
3065,00;0,0296
3064,00;0,0295
3063,00;0,0295
3062,00;0,0295
3061,00;0,0295
3060,00;0,0295
3059,00;0,0294
3058,00;0,0294
3057,00;0,0294
3056,00;0,0294
3055,00;0,0294
3054,00;0,0293
3053,00;0,0293
3052,00;0,0293
3051,00;0,0292
3050,00;0,0292
3049,00;0,0292
3048,00;0,0292
3047,00;0,0292
3046,00;0,0291
3045,00;0,0291
3044,00;0,0291
3043,00;0,0291
3042,00;0,0290
3041,00;0,0290
3040,00;0,0290
3039,00;0,0290
3038,00;0,0290
3037,00;0,0289
3036,00;0,0289
3035,00;0,0289
3034,00;0,0289
3033,00;0,0289
3032,00;0,0289
3031,00;0,0288
3030,00;0,0288
3029,00;0,0288
3028,00;0,0288
3027,00;0,0288
3026,00;0,0288
3025,00;0,0287
3024,00;0,0287
3023,00;0,0287
3022,00;0,0286
3021,00;0,0286
3020,00;0,0286
3019,00;0,0285
3018,00;0,0285
3017,00;0,0284
3016,00;0,0284
3015,00;0,0283
3014,00;0,0283
3013,00;0,0283
3012,00;0,0283
3011,00;0,0283
3010,00;0,0283
3009,00;0,0283
3008,00;0,0283
3007,00;0,0283
3006,00;0,0282
3005,00;0,0282
3004,00;0,0281
3003,00;0,0281
3002,00;0,0281
3001,00;0,0281
3000,00;0,0281
2999,00;0,0281
2998,00;0,0280
2997,00;0,0280
2996,00;0,0280
2995,00;0,0279
2994,00;0,0279
2993,00;0,0279
2992,00;0,0278
2991,00;0,0278
2990,00;0,0277
2989,00;0,0277
2988,00;0,0276
2987,00;0,0276
2986,00;0,0276
2985,00;0,0275
2984,00;0,0275
2983,00;0,0275
2982,00;0,0274
2981,00;0,0273
2980,00;0,0273
2979,00;0,0273
2978,00;0,0272
2977,00;0,0272
2976,00;0,0271
2975,00;0,0270
2974,00;0,0269
2973,00;0,0269
2972,00;0,0268
2971,00;0,0267
2970,00;0,0266
2969,00;0,0265
2968,00;0,0264
2967,00;0,0263
2966,00;0,0262
2965,00;0,0262
2964,00;0,0261
2963,00;0,0261
2962,00;0,0260
2961,00;0,0260
2960,00;0,0259
2959,00;0,0258
2958,00;0,0257
2957,00;0,0257
2956,00;0,0256
2955,00;0,0255
2954,00;0,0255
2953,00;0,0254
2952,00;0,0254
2951,00;0,0253
2950,00;0,0253
2949,00;0,0253
2948,00;0,0252
2947,00;0,0252
2946,00;0,0251
2945,00;0,0251
2944,00;0,0250
2943,00;0,0249
2942,00;0,0248
2941,00;0,0247
2940,00;0,0247
2939,00;0,0246
2938,00;0,0245
2937,00;0,0244
2936,00;0,0244
2935,00;0,0243
2934,00;0,0242
2933,00;0,0241
2932,00;0,0240
2931,00;0,0239
2930,00;0,0238
2929,00;0,0238
2928,00;0,0237
2927,00;0,0237
2926,00;0,0236
2925,00;0,0236
2924,00;0,0236
2923,00;0,0235
2922,00;0,0235
2921,00;0,0235
2920,00;0,0235
2919,00;0,0234
2918,00;0,0234
2917,00;0,0234
2916,00;0,0233
2915,00;0,0233
2914,00;0,0232
2913,00;0,0232
2912,00;0,0232
2911,00;0,0232
2910,00;0,0232
2909,00;0,0231
2908,00;0,0231
2907,00;0,0231
2906,00;0,0231
2905,00;0,0230
2904,00;0,0230
2903,00;0,0229
2902,00;0,0229
2901,00;0,0228
2900,00;0,0227
2899,00;0,0227
2898,00;0,0226
2897,00;0,0226
2896,00;0,0226
2895,00;0,0226
2894,00;0,0226
2893,00;0,0225
2892,00;0,0225
2891,00;0,0224
2890,00;0,0224
2889,00;0,0224
2888,00;0,0223
2887,00;0,0223
2886,00;0,0222
2885,00;0,0222
2884,00;0,0221
2883,00;0,0221
2882,00;0,0220
2881,00;0,0220
2880,00;0,0220
2879,00;0,0219
2878,00;0,0218
2877,00;0,0218
2876,00;0,0217
2875,00;0,0217
2874,00;0,0216
2873,00;0,0216
2872,00;0,0216
2871,00;0,0215
2870,00;0,0215
2869,00;0,0215
2868,00;0,0214
2867,00;0,0214
2866,00;0,0213
2865,00;0,0213
2864,00;0,0212
2863,00;0,0212
2862,00;0,0211
2861,00;0,0210
2860,00;0,0209
2859,00;0,0209
2858,00;0,0209
2857,00;0,0209
2856,00;0,0209
2855,00;0,0209
2854,00;0,0208
2853,00;0,0208
2852,00;0,0207
2851,00;0,0207
2850,00;0,0207
2849,00;0,0207
2848,00;0,0207
2847,00;0,0207
2846,00;0,0207
2845,00;0,0207
2844,00;0,0207
2843,00;0,0206
2842,00;0,0206
2841,00;0,0205
2840,00;0,0205
2839,00;0,0205
2838,00;0,0205
2837,00;0,0205
2836,00;0,0205
2835,00;0,0204
2834,00;0,0204
